date,adjusted_close
2023-01-03,339.0933837890625
2023-01-04,347.2578125
2023-01-05,343.95294189453125
2023-01-06,360.0831298828125
2023-01-09,363.31494140625
2023-01-10,363.3541564941406
2023-01-11,370.062744140625
2023-01-12,371.9725036621094
2023-01-13,367.7710266113281
2023-01-17,367.26177978515625
2023-01-18,361.3072814941406
2023-01-19,360.34747314453125
2023-01-20,368.515380859375
2023-01-23,370.7581481933594
2023-01-24,372.1684265136719
2023-01-25,374.4992980957031
2023-01-26,369.4555358886719
2023-01-27,366.31182861328125
2023-01-30,363.4618835449219
2023-01-31,362.9525451660156
2023-02-01,366.3607177734375
2023-02-02,367.2030334472656
2023-02-03,366.1943664550781
2023-02-06,365.273681640625
2023-02-07,367.3205261230469
2023-02-08,362.707763671875
2023-02-09,362.7763671875
2023-02-10,359.26031494140625
2023-02-13,363.1778259277344
2023-02-14,362.3258056640625
2023-02-15,362.012451171875
2023-02-16,359.96551513671875
2023-02-17,353.6780090332031
2023-02-21,348.6146545410156
2023-02-22,347.6450500488281
2023-02-23,348.19354248046875
2023-02-24,345.83331298828125
2023-02-27,348.1445617675781
2023-02-28,347.95855712890625
2023-03-01,346.2054748535156
2023-03-02,348.23272705078125
2023-03-03,354.0403747558594
2023-03-06,359.3583068847656
2023-03-07,352.5125732421875
2023-03-08,351.6213073730469
2023-03-09,347.1260681152344
2023-03-10,339.94732666015625
2023-03-13,337.5968322753906
2023-03-14,345.53948974609375
2023-03-15,340.8973083496094
2023-03-16,340.8189392089844
2023-03-17,342.4447021484375
2023-03-20,342.1117248535156
2023-03-21,347.25335693359375
2023-03-22,343.7864074707031
2023-03-23,347.0574951171875
2023-03-24,344.3740234375
2023-03-27,347.3023376464844
2023-03-28,347.0183410644531
2023-03-29,352.111083984375
2023-03-30,351.84661865234375
2023-03-31,355.91094970703125
2023-04-03,358.9078369140625
2023-04-04,356.39080810546875
2023-04-05,356.8420715332031
2023-04-06,354.5663757324219
2023-04-10,353.26171875
2023-04-11,357.175537109375
2023-04-12,354.87042236328125
2023-04-13,362.59014892578125
2023-04-14,365.31707763671875
2023-04-17,365.6407470703125
2023-04-18,365.20916748046875
2023-04-19,365.679931640625
2023-04-20,367.83795166015625
2023-04-21,368.0733947753906
2023-04-24,367.5731506347656
2023-04-25,361.49151611328125
2023-04-26,359.7553405761719
2023-04-27,366.5333557128906
2023-04-28,372.7718811035156
2023-05-01,372.6051330566406
2023-05-02,368.8482971191406
2023-05-03,367.7398986816406
2023-05-04,368.9365234375
2023-05-05,377.3134765625
2023-05-08,378.1471862792969
2023-05-09,375.6263427734375
2023-05-10,375.23394775390625
2023-05-11,376.0677185058594
2023-05-12,374.6257629394531
2023-05-15,376.0873107910156
2023-05-16,372.9779052734375
2023-05-17,379.60882568359375
2023-05-18,384.5328674316406
2023-05-19,378.2060852050781
2023-05-22,377.1859436035156
2023-05-23,366.61181640625
2023-05-24,361.4621276855469
2023-05-25,362.9726867675781
2023-05-26,367.2199401855469
2023-05-30,360.481201171875
2023-05-31,358.04852294921875
2023-06-01,363.79669189453125
2023-06-02,366.59222412109375
2023-06-05,363.4435119628906
2023-06-06,372.7032165527344
2023-06-07,364.2969665527344
2023-06-08,360.5694885253906
2023-06-09,362.16839599609375
2023-06-12,368.14202880859375
2023-06-13,364.2870788574219
2023-06-14,367.6025695800781
2023-06-15,371.80078125
2023-06-16,369.33868408203125
2023-06-20,367.4652099609375
2023-06-21,368.9562072753906
2023-06-22,370.58447265625
2023-06-23,372.55609130859375
2023-06-26,370.2117919921875
2023-06-27,374.498291015625
2023-06-28,372.96807861328125
2023-06-29,380.2659606933594
2023-06-30,385.7884521484375
2023-07-03,386.4358825683594
2023-07-05,387.191162109375
2023-07-06,386.1892395019531
2023-07-07,381.8079833984375
2023-07-10,385.2265319824219
2023-07-11,390.7667541503906
2023-07-12,393.605712890625
2023-07-13,393.4779968261719
2023-07-14,395.39361572265625
2023-07-17,395.0890197753906
2023-07-18,391.1204528808594
2023-07-19,391.2284851074219
2023-07-20,391.0221862792969
2023-07-21,390.4622802734375
2023-07-24,397.6331787109375
2023-07-25,394.185302734375
2023-07-26,395.2952575683594
2023-07-27,387.5251159667969
2023-07-28,386.0123596191406
2023-07-31,387.3090515136719
2023-08-01,390.0497131347656
2023-08-02,383.1243591308594
2023-08-03,386.0614929199219
2023-08-04,384.4308166503906
2023-08-07,389.8531799316406
2023-08-08,386.2382507324219
2023-08-09,386.7098388671875
2023-08-10,390.1184387207031
2023-08-11,387.9967041015625
2023-08-14,391.53302001953125
2023-08-15,387.47607421875
2023-08-16,387.39739990234375
2023-08-17,385.67840576171875
2023-08-18,385.236328125
2023-08-21,386.2481994628906
2023-08-22,390.8060302734375
2023-08-23,393.9691467285156
2023-08-24,390.6391296386719
2023-08-25,395.76678466796875
2023-08-28,400.2363586425781
2023-08-29,404.3719482421875
2023-08-30,406.59197998046875
2023-08-31,405.34442138671875
2023-09-01,408.2226257324219
2023-09-05,404.2245788574219
2023-09-06,405.8748474121094
2023-09-07,407.2893981933594
2023-09-08,407.5054931640625
2023-09-11,409.32281494140625
2023-09-12,408.91021728515625
2023-09-13,408.9397277832031
2023-09-14,406.0320129394531
2023-09-15,406.98486328125
2023-09-18,409.7550354003906
2023-09-19,406.21868896484375
2023-09-20,403.2619323730469
2023-09-21,396.2284851074219
2023-09-22,395.1086730957031
2023-09-25,395.3738708496094
2023-09-26,388.38958740234375
2023-09-27,388.4878234863281
2023-09-28,392.3778076171875
2023-09-29,388.91021728515625
2023-10-02,388.85125732421875
2023-10-03,384.1459655761719
2023-10-04,386.7982482910156
2023-10-05,387.7918395996094
2023-10-06,391.50048828125
2023-10-09,388.32305908203125
2023-10-10,393.86151123046875
2023-10-11,393.31060791015625
2023-10-12,393.399169921875
2023-10-13,391.5595703125
2023-10-16,394.6387023925781
2023-10-17,395.2387390136719
2023-10-18,386.81787109375
2023-10-19,381.564697265625
2023-10-20,378.1610107421875
2023-10-23,377.43304443359375
2023-10-24,380.6203308105469
2023-10-25,380.0301208496094
2023-10-26,358.66314697265625
2023-10-27,358.1614074707031
2023-10-30,366.3658447265625
2023-10-31,370.23199462890625
2023-11-01,371.6781005859375
2023-11-02,376.4689025878906
2023-11-03,379.77423095703125
2023-11-06,379.8825378417969
2023-11-07,382.5484313964844
2023-11-08,383.3649597167969
2023-11-09,381.65325927734375
2023-11-10,387.9688720703125
2023-11-13,387.9393615722656
2023-11-14,391.1857604980469
2023-11-15,390.3790588378906
2023-11-16,390.6446533203125
2023-11-17,393.7926025390625
2023-11-20,397.82598876953125
2023-11-21,402.30206298828125
2023-11-22,403.6595153808594
2023-11-24,405.7943420410156
2023-11-27,402.3217468261719
2023-11-28,402.3611145019531
2023-11-29,403.1578674316406
2023-11-30,407.1026611328125
2023-12-01,407.6240539550781
2023-12-04,401.5937194824219
2023-12-05,402.0462341308594
2023-12-06,403.70880126953125
2023-12-07,406.4337158203125
2023-12-08,405.4598388671875
2023-12-11,408.95208740234375
2023-12-12,413.91015625
2023-12-13,417.7762451171875
2023-12-14,411.75579833984375
2023-12-15,411.7656555175781
2023-12-18,417.5303039550781
2023-12-19,418.5534362792969
2023-12-20,412.63134765625
2023-12-21,416.5564880371094
2023-12-22,417.2057189941406
2023-12-26,416.7827453613281
2023-12-27,417.4615173339844
2023-12-28,419.38970947265625
2023-12-29,419.57659912109375
2024-01-02,415.03167724609375
2024-01-03,411.9623718261719
2024-01-04,412.94610595703125
2024-01-05,412.60186767578125
2024-01-08,415.77447509765625
2024-01-09,416.38531494140625
2024-01-10,421.9719543457031
2024-01-11,420.44476318359375
2024-01-12,422.78973388671875
2024-01-16,422.0508117675781
2024-01-17,421.1344909667969
2024-01-18,424.3859558105469
2024-01-19,430.35687255859375
2024-01-22,433.2831726074219
2024-01-23,432.30767822265625
2024-01-24,432.2486572265625
2024-01-25,430.37652587890625
2024-01-26,432.0810852050781
2024-01-29,434.10101318359375
2024-01-30,438.6431884765625
2024-01-31,442.6237487792969
2024-02-01,454.141845703125
2024-02-02,453.80682373046875
2024-02-05,450.04302978515625
2024-02-06,453.72796630859375
2024-02-07,455.1172790527344
2024-02-08,451.52099609375
2024-02-09,451.1465148925781
2024-02-12,451.9643249511719
2024-02-13,453.68853759765625
2024-02-14,458.3489990234375
2024-02-15,464.3494873046875
2024-02-16,461.24578857421875
2024-02-20,445.1067199707031
2024-02-21,452.29937744140625
2024-02-22,464.6253967285156
2024-02-23,466.45806884765625
2024-02-26,467.5319519042969
2024-02-27,467.7684326171875
2024-02-28,471.8081359863281
2024-02-29,467.7782897949219
2024-03-01,469.6208190917969
2024-03-04,461.60052490234375
2024-03-05,460.6448059082031
2024-03-06,464.66473388671875
