date,adjusted_close
2023-01-03,32.0131950378418
2023-01-04,32.27434539794922
2023-01-05,31.957399368286133
2023-01-06,32.835792541503906
2023-01-09,32.62751388549805
2023-01-10,32.31962585449219
2023-01-11,32.39207077026367
2023-01-12,32.21095275878906
2023-01-13,32.31962585449219
2023-01-17,32.35584259033203
2023-01-18,31.631385803222656
2023-01-19,31.115222930908203
2023-01-20,31.43216896057129
2023-01-23,31.4140567779541
2023-01-24,31.67667007446289
2023-01-25,31.658552169799805
2023-01-26,31.631385803222656
2023-01-27,31.42310905456543
2023-01-30,31.441232681274414
2023-01-31,31.948348999023438
2023-02-01,32.0026741027832
2023-02-02,31.884946823120117
2023-02-03,31.830617904663086
2023-02-06,31.89400863647461
2023-02-07,31.875896453857422
2023-02-08,31.577054977416992
2023-02-09,31.577054977416992
2023-02-10,31.948348999023438
2023-02-13,32.292457580566406
2023-02-14,32.04795455932617
2023-02-15,32.328678131103516
2023-02-16,32.509796142578125
2023-02-17,32.301509857177734
2023-02-21,32.192840576171875
2023-02-22,32.401119232177734
2023-02-23,32.69995880126953
2023-02-24,32.410179138183594
2023-02-27,32.029842376708984
2023-02-28,31.287277221679688
2023-03-01,30.961273193359375
2023-03-02,31.314449310302734
2023-03-03,31.287277221679688
2023-03-06,31.53177833557129
2023-03-07,31.540834426879883
2023-03-08,31.495559692382812
2023-03-09,31.296337127685547
2023-03-10,31.078998565673828
2023-03-13,31.015609741210938
2023-03-14,31.359725952148438
2023-03-15,31.62233543395996
2023-03-16,31.78533363342285
2023-03-17,31.568008422851562
2023-03-20,31.89400863647461
2023-03-21,31.830617904663086
2023-03-22,31.39594841003418
2023-03-23,30.888830184936523
2023-03-24,31.577054977416992
2023-03-27,31.78533363342285
2023-03-28,31.821556091308594
2023-03-29,31.957399368286133
2023-03-30,31.99382209777832
2023-03-31,32.13043975830078
2023-04-03,32.230613708496094
2023-04-04,32.20329666137695
2023-04-05,32.23971939086914
2023-04-06,32.45829391479492
2023-04-10,32.084896087646484
2023-04-11,32.10311508178711
2023-04-12,32.06668472290039
2023-04-13,32.0940055847168
2023-04-14,31.96650505065918
2023-04-17,32.230613708496094
2023-04-18,32.230613708496094
2023-04-19,32.194175720214844
2023-04-20,32.35810852050781
2023-04-21,32.157752990722656
2023-04-24,32.20329666137695
2023-04-25,32.68598175048828
2023-04-26,32.3307991027832
2023-04-27,30.545774459838867
2023-04-28,29.78076171875
2023-05-01,29.66236686706543
2023-05-02,29.635042190551758
2023-05-03,29.86272621154785
2023-05-04,29.589509963989258
2023-05-05,30.26344108581543
2023-05-08,29.917362213134766
2023-05-09,29.78986930847168
2023-05-10,29.68057632446289
2023-05-11,29.534860610961914
2023-05-12,29.753435134887695
2023-05-15,29.471111297607422
2023-05-16,29.0157527923584
2023-05-17,29.252534866333008
2023-05-18,29.024858474731445
2023-05-19,28.988426208496094
2023-05-22,29.0612850189209
2023-05-23,29.161466598510742
2023-05-24,29.070390701293945
2023-05-25,28.73342514038086
2023-05-26,28.60592269897461
2023-05-30,28.232524871826172
2023-05-31,28.34181022644043
2023-06-01,28.387348175048828
2023-06-02,28.642353057861328
2023-06-05,28.514850616455078
2023-06-06,28.305381774902344
2023-06-07,28.514850616455078
2023-06-08,28.60592269897461
2023-06-09,28.514850616455078
2023-06-12,28.44198989868164
2023-06-13,28.706104278564453
2023-06-14,28.924678802490234
2023-06-15,28.924678802490234
2023-06-16,29.298070907592773
2023-06-20,29.079500198364258
2023-06-21,28.906461715698242
2023-06-22,29.070390701293945
2023-06-23,28.396453857421875
2023-06-26,28.34181022644043
2023-06-27,28.460205078125
2023-06-28,28.14145278930664
2023-06-29,28.196453094482422
2023-06-30,28.663944244384766
2023-07-03,28.847278594970703
2023-07-05,29.103944778442383
2023-07-06,29.516441345214844
2023-07-07,29.113109588623047
2023-07-10,28.838111877441406
2023-07-11,28.77394676208496
2023-07-12,28.663944244384766
2023-07-13,28.883949279785156
2023-07-14,29.02144432067871
2023-07-17,28.975610733032227
2023-07-18,28.929777145385742
2023-07-19,29.232275009155273
2023-07-20,29.727270126342773
2023-07-21,29.86477279663086
2023-07-24,29.66310691833496
2023-07-25,29.62643814086914
2023-07-26,29.828102111816406
2023-07-27,30.946426391601562
2023-07-28,31.09309196472168
2023-07-31,31.17559242248535
2023-08-01,31.285594940185547
2023-08-02,31.588088989257812
2023-08-03,31.10226821899414
2023-08-04,30.799766540527344
2023-08-07,31.001434326171875
2023-08-08,30.643930435180664
2023-08-09,30.818098068237305
2023-08-10,30.61643409729004
2023-08-11,30.98310089111328
2023-08-14,30.9280948638916
2023-08-15,30.68059730529785
2023-08-16,31.0289249420166
2023-08-17,30.863927841186523
2023-08-18,30.93726348876953
2023-08-21,30.82726287841797
2023-08-22,30.662263870239258
2023-08-23,30.84560203552246
2023-08-24,30.643930435180664
2023-08-25,30.506433486938477
2023-08-28,30.891433715820312
2023-08-29,31.07475471496582
2023-08-30,30.955595016479492
2023-08-31,30.84560203552246
2023-09-01,30.753931045532227
2023-09-05,30.295604705810547
2023-09-06,30.433101654052734
2023-09-07,30.533935546875
2023-09-08,30.579763412475586
2023-09-11,30.735597610473633
2023-09-12,30.488100051879883
2023-09-13,30.368934631347656
2023-09-14,30.863927841186523
2023-09-15,30.524765014648438
2023-09-18,30.84560203552246
2023-09-19,30.62560272216797
2023-09-20,30.955595016479492
2023-09-21,30.55226707458496
2023-09-22,30.359766006469727
2023-09-25,29.773103713989258
2023-09-26,29.479774475097656
2023-09-27,29.03061294555664
2023-09-28,29.03522491455078
2023-09-29,29.136749267578125
2023-10-02,28.804492950439453
2023-10-03,28.693742752075195
2023-10-04,29.25672721862793
2023-10-05,27.881568908691406
2023-10-06,27.752361297607422
2023-10-09,27.447792053222656
2023-10-10,27.955402374267578
2023-10-11,27.03247833251953
2023-10-12,25.749608993530273
2023-10-13,25.94342613220215
2023-10-16,26.312597274780273
2023-10-17,26.561786651611328
2023-10-18,26.571014404296875
2023-10-19,26.257221221923828
2023-10-20,26.441804885864258
2023-10-23,26.146469116210938
2023-10-24,26.866350173950195
2023-10-25,26.857120513916016
2023-10-26,27.235523223876953
2023-10-27,27.56777572631836
2023-10-30,27.706212997436523
2023-10-31,27.99231719970703
2023-11-01,28.112300872802734
2023-11-02,28.481470108032227
2023-11-03,28.7214298248291
2023-11-06,28.58299446105957
2023-11-07,28.610679626464844
2023-11-08,28.656824111938477
2023-11-09,28.51838493347168
2023-11-10,28.58299446105957
